hour,TJB3_4_water_m3_h,TJB3_4_runtime_h,TJB3_4_active_cl_kg,TJB3_4_chemical_kg,TJB3_4_carbon_kg,TJB5_6_water_m3_h,TJB5_6_runtime_h,TJB5_6_active_cl_kg,TJB5_6_chemical_kg,TJB5_6_carbon_kg,TJB7_8_water_m3_h,TJB7_8_runtime_h,TJB7_8_active_cl_kg,TJB7_8_chemical_kg,TJB7_8_carbon_kg,TJB9_10_water_m3_h,TJB9_10_runtime_h,TJB9_10_active_cl_kg,TJB9_10_chemical_kg,TJB9_10_carbon_kg,unit_total_chemical_kg,unit_total_carbon_kg
2026-05-05 00:00:00+00:00,0.0,10.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2026-05-06 00:00:00+00:00,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.016666666666666,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2026-05-07 00:00:00+00:00,0.0,15.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2026-05-08 00:00:00+00:00,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2026-05-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2026-05-10 00:00:00+00:00,0.0,3.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
