hour,TJB3_4_water_m3_h,TJB3_4_runtime_h,TJB3_4_active_cl_kg,TJB3_4_chemical_kg,TJB3_4_carbon_kg,TJB5_6_water_m3_h,TJB5_6_runtime_h,TJB5_6_active_cl_kg,TJB5_6_chemical_kg,TJB5_6_carbon_kg,TJB7_8_water_m3_h,TJB7_8_runtime_h,TJB7_8_active_cl_kg,TJB7_8_chemical_kg,TJB7_8_carbon_kg,TJB9_10_water_m3_h,TJB9_10_runtime_h,TJB9_10_active_cl_kg,TJB9_10_chemical_kg,TJB9_10_carbon_kg,unit_total_chemical_kg,unit_total_carbon_kg
2026-04-19 00:00:00+00:00,0.0,167.43333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.78333333333333,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0
2026-04-26 00:00:00+00:00,0.0,145.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0
2026-05-03 00:00:00+00:00,0.0,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.95,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0
2026-05-10 00:00:00+00:00,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.13333333333333,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0
2026-05-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
