period_start,process_stage,process_unit,electric_carbon_kg,chemical_carbon_kg,unit_total_carbon_kg,stage_total_carbon_kg,plant_total_carbon_kg,unit_share_within_stage,unit_share_of_plant
2025-06-30 00:00:00+00:00,03_预处理,预处理_加药间,767.2434416949154,1271.057184375,2038.3006260699156,2145.3794595444915,474296.7328938663,0.9500886274462088,0.0042975219619023
2025-06-30 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,107.07883347457629,0.0,107.07883347457629,2145.3794595444915,474296.7328938663,0.0499113725537911,0.0002257633798597
2025-07-31 00:00:00+00:00,03_预处理,预处理_加药间,618.0654120000002,1024.3110916666667,1642.3765036666668,1727.590725772603,343691.86097418,0.95067453139526,0.0047786307741225
2025-07-31 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,85.21422210593619,0.0,85.21422210593619,1727.590725772603,343691.86097418,0.0493254686047398,0.000247937853007
2025-08-31 00:00:00+00:00,03_预处理,预处理_加药间,805.2461520000002,820.6814375,1625.9275895,1736.3550395,448305.6030836539,0.9364027243922426,0.0036268286149361
2025-08-31 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,110.42745,0.0,110.42745,1736.3550395,448305.6030836539,0.0635972756077574,0.0002463218153876
2025-09-30 00:00:00+00:00,03_预处理,预处理_加药间,759.1595400000001,1327.59825,2086.75779,2193.782701016949,453432.3430816798,0.9512144429950438,0.0046021370593409
2025-09-30 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,107.02491101694916,0.0,107.02491101694916,2193.782701016949,453432.3430816798,0.0487855570049561,0.0002360328120609
2025-10-31 00:00:00+00:00,03_预处理,预处理_加药间,763.2167040000002,1218.0815463141023,1981.2982503141027,2093.0098551271485,381164.70637247065,0.9466263359728616,0.0051980107737939
2025-10-31 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,111.71160481304564,0.0,111.71160481304564,2093.0098551271485,381164.70637247065,0.0533736640271382,0.0002930796134726
2025-11-30 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,97.682925,0.0,97.682925,1844.593295416667,391272.5898117852,0.052956348287027,0.0002496544034607
2025-11-30 00:00:00+00:00,03_预处理,预处理_加药间,669.1308600000001,1077.7795104166669,1746.9103704166669,1844.593295416667,391272.5898117852,0.9470436517129728,0.0044646888535099
2025-12-31 00:00:00+00:00,03_预处理,预处理_加药间,804.5835120000002,1391.7214572916666,2196.3049692916666,2307.0524442916667,603179.6753655607,0.9519961172646844,0.0036412118295607
2025-12-31 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,110.747475,0.0,110.747475,2307.0524442916667,603179.6753655607,0.0480038827353154,0.0001836061119481
2026-01-31 00:00:00+00:00,03_预处理,预处理_加药间,796.1830440000001,1005.1497010416666,1801.3327450416668,1911.8543200416668,484231.409960511,0.9421914243980728,0.0037199832724369
2026-01-31 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,110.521575,0.0,110.521575,1911.8543200416668,484231.409960511,0.0578085756019272,0.0002282412349273
2026-02-28 00:00:00+00:00,03_预处理,预处理_加药间,725.4914040000001,510.747971875,1236.2393758750002,1336.0118758750002,287859.30099399603,0.9253206488642508,0.0042945959071191
2026-02-28 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,99.7725,0.0,99.7725,1336.0118758750002,287859.30099399603,0.0746793511357491,0.0003466016198034
2026-03-31 00:00:00+00:00,03_预处理,预处理_加药间,745.2501240000001,251.80228333333332,997.0524073333336,1107.766216474015,566242.582195959,0.9000567019518974,0.0017608220198958
2026-03-31 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,110.7138091406814,0.0,110.7138091406814,1107.766216474015,566242.582195959,0.0999432980481025,0.0001955236370802
2026-04-30 00:00:00+00:00,03_预处理,预处理_加药间,754.4216640000001,680.4274791666667,1434.8491431666666,1541.6810181666667,460289.082408887,0.9307042937279968,0.0031172782453528
2026-04-30 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,106.831875,0.0,106.831875,1541.6810181666667,460289.082408887,0.069295706272003,0.0002320973472603
2026-05-31 00:00:00+00:00,03_预处理,预处理_加药间,262.07412000000005,623.2444375,885.3185575,921.8390575,137916.04252843573,0.960382997766397,0.0064192572616594
2026-05-31 00:00:00+00:00,03_预处理,预处理_配水井和预臭氧接触池,36.5205,0.0,36.5205,921.8390575,137916.04252843573,0.039617002233603,0.0002648024068155
