hour,ADJP11_runtime_h,ADJP11_power_kW,ADJP11_energy_kWh,ADJP11_carbon_kg,ADJP21_runtime_h,ADJP21_power_kW,ADJP21_energy_kWh,ADJP21_carbon_kg,ADJP22_runtime_h,ADJP22_power_kW,ADJP22_energy_kWh,ADJP22_carbon_kg,unit_total_energy_kWh,unit_total_carbon_kg
2025-05-31 00:00:00+00:00,0.0,5803.846153846153,0.0,0.0,0.0,5803.846153846153,0.0,0.0,0.0,5803.846153846153,0.0,0.0,0.0,0.0
2025-06-30 00:00:00+00:00,0.0,8307.692307692307,0.0,0.0,0.0,8307.692307692307,0.0,0.0,0.0,8307.692307692307,0.0,0.0,0.0,0.0
2025-07-31 00:00:00+00:00,0.0,6588.461538461538,0.0,0.0,0.0,6588.461538461538,0.0,0.0,0.0,6588.461538461538,0.0,0.0,0.0,0.0
2025-08-31 00:00:00+00:00,0.0,8584.615384615385,0.0,0.0,0.0,8584.615384615385,0.0,0.0,0.0,8584.615384615385,0.0,0.0,0.0,0.0
2025-09-30 00:00:00+00:00,0.0,8307.692307692307,0.0,0.0,0.0,8307.692307692307,0.0,0.0,0.0,8307.692307692307,0.0,0.0,0.0,0.0
2025-10-31 00:00:00+00:00,0.0,5861.538461538462,0.0,0.0,0.0,5861.538461538462,0.0,0.0,0.0,5861.538461538462,0.0,0.0,0.0,0.0
