hour,SSBF_AI1_runtime_h,SSBF_AI1_power_kW,SSBF_AI1_energy_kWh,SSBF_AI1_carbon_kg,SSBF_AI2_runtime_h,SSBF_AI2_power_kW,SSBF_AI2_energy_kWh,SSBF_AI2_carbon_kg,SSBF_AI3_runtime_h,SSBF_AI3_power_kW,SSBF_AI3_energy_kWh,SSBF_AI3_carbon_kg,SSBF_AI4_runtime_h,SSBF_AI4_power_kW,SSBF_AI4_energy_kWh,SSBF_AI4_carbon_kg,unit_total_energy_kWh,unit_total_carbon_kg
2026-04-19 00:00:00+00:00,82.6,86.13874034685165,86.13874034685165,45.40373003682551,0.0647222222222222,11.339167514585554,11.339167514585554,5.976875196938046,51.99472222222222,84.92209147189611,84.92209147189611,44.76243441483644,0.0,0.0,0.0,0.0,182.3999993333333,96.1430396486
2026-04-26 00:00:00+00:00,56.18361111111111,1693.4706694008598,1693.4706694008598,892.6283898411932,18.458055555555557,11609.928651368326,11609.928651368326,6119.593392136245,27.286388888888887,0.0,0.0,0.0,30.49583333333333,6554.101839897481,6554.101839897481,3454.6670798099626,19857.501160666667,10466.8888617874
2026-05-03 00:00:00+00:00,11.146666666666668,1962.356580815847,1962.356580815847,1034.3581537480331,34.05083333333333,17807.1072420412,17807.1072420412,9386.126227279916,3.5380555555555557,0.0,0.0,0.0,71.96194444444444,17541.008671142954,17541.008671142954,9245.865670559451,37310.472494,19666.3500515874
2026-05-10 00:00:00+00:00,0.0,0.0,0.0,0.0,20.410833333333333,10568.463456065205,10568.463456065205,5570.637087691968,7.4430555555555555,0.0,0.0,0.0,81.9275,12011.002397934795,12011.002397934795,6330.999363951432,22579.465854,11901.6364516434
2026-05-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
