summary_period,source_file,summary_level,process_stage,process_unit,row_count,start_time,end_time,electric_carbon_kg_sum,chemical_carbon_kg_sum,unit_total_carbon_kg_sum,stage_total_carbon_kg_latest,plant_total_carbon_kg_latest,unit_share_within_stage_avg,unit_share_of_plant_avg
latest_24h_hourly,hourly.csv,detail,05_过滤,过滤_砂滤反冲洗泵房,24,2026-05-10 02:00:00+00:00,2026-05-11 01:00:00+00:00,14.35234733333333,0.0,14.35234733333333,0.0,597.383411888,1.0,0.001422338190940504
latest_24h_hourly,hourly.csv,total,TOTAL,TOTAL,24,2026-05-10 02:00:00+00:00,2026-05-11 01:00:00+00:00,14.35234733333333,0.0,14.35234733333333,0.0,597.383411888,1.0,0.001422338190940504
latest_7d_daily,daily.csv,detail,05_过滤,过滤_砂滤反冲洗泵房,7,2026-05-05 00:00:00+00:00,2026-05-11 00:00:00+00:00,107.2078451111111,0.0,107.2078451111111,1.0448293333333332,1210.7864289749334,1.0,0.0012801896194205426
latest_7d_daily,daily.csv,total,TOTAL,TOTAL,7,2026-05-05 00:00:00+00:00,2026-05-11 00:00:00+00:00,107.2078451111111,0.0,107.2078451111111,1.0448293333333332,1210.7864289749334,1.0,0.0012801896194205426
latest_5w_weekly,weekly.csv,detail,05_过滤,过滤_砂滤反冲洗泵房,5,2026-04-19 00:00:00+00:00,2026-05-17 00:00:00+00:00,468.2174637777777,0.0,468.2174637777777,1.0448293333333332,1210.7864289749334,1.0,0.00116016477697124
latest_5w_weekly,weekly.csv,total,TOTAL,TOTAL,5,2026-04-19 00:00:00+00:00,2026-05-17 00:00:00+00:00,468.2174637777777,0.0,468.2174637777777,1.0448293333333332,1210.7864289749334,1.0,0.00116016477697124
latest_12m_monthly,monthly.csv,detail,05_过滤,过滤_砂滤反冲洗泵房,12,2025-06-30 00:00:00+00:00,2026-05-31 00:00:00+00:00,5361.458992835886,0.0,5361.458992835886,169.34551666666664,137916.04252843573,1.0,0.0011061901875272834
latest_12m_monthly,monthly.csv,total,TOTAL,TOTAL,12,2025-06-30 00:00:00+00:00,2026-05-31 00:00:00+00:00,5361.458992835886,0.0,5361.458992835886,169.34551666666664,137916.04252843573,1.0,0.0011061901875272834
