hour,CDC1_JBJ1_runtime_h,CDC1_JBJ1_power_kW,CDC1_JBJ1_energy_kWh,CDC1_JBJ1_carbon_kg,CDC1_JBJ2_runtime_h,CDC1_JBJ2_power_kW,CDC1_JBJ2_energy_kWh,CDC1_JBJ2_carbon_kg,CDC2_JBJ1_runtime_h,CDC2_JBJ1_power_kW,CDC2_JBJ1_energy_kWh,CDC2_JBJ1_carbon_kg,CDC2_JBJ2_runtime_h,CDC2_JBJ2_power_kW,CDC2_JBJ2_energy_kWh,CDC2_JBJ2_carbon_kg,CDC_GNJ1_runtime_h,CDC_GNJ1_power_kW,CDC_GNJ1_energy_kWh,CDC_GNJ1_carbon_kg,CDC_GNJ2_runtime_h,CDC_GNJ2_power_kW,CDC_GNJ2_energy_kWh,CDC_GNJ2_carbon_kg,unit_total_energy_kWh,unit_total_carbon_kg
2026-04-19 00:00:00+00:00,168.0,264.00000000000006,264.00000000000006,139.15440000000004,168.0,264.00000000000006,264.00000000000006,139.15440000000004,168.0,264.00000000000006,264.00000000000006,139.15440000000004,168.0,264.00000000000006,264.00000000000006,139.15440000000004,0.0,828.8000000000001,0.0,0.0,0.0,828.8000000000001,0.0,0.0,1056.0000000000002,556.6176000000002
2026-04-26 00:00:00+00:00,167.35,264.00000000000006,262.97857142857146,138.61600500000003,168.0,264.00000000000006,264.00000000000006,139.15440000000004,168.0,264.00000000000006,264.00000000000006,139.15440000000004,167.33333333333334,264.00000000000006,262.95238095238096,138.6022,0.0,828.8000000000001,0.0,0.0,0.0,828.8000000000001,0.0,0.0,1053.9309523809525,555.5270050000001
2026-05-03 00:00:00+00:00,168.0,264.00000000000006,264.00000000000006,139.15440000000004,168.0,264.00000000000006,264.00000000000006,139.15440000000004,168.0,264.00000000000006,264.00000000000006,139.15440000000004,168.0,264.00000000000006,264.00000000000006,139.15440000000004,0.0,828.8000000000001,0.0,0.0,0.0,828.8000000000001,0.0,0.0,1056.0000000000002,556.6176000000002
2026-05-10 00:00:00+00:00,167.23333333333332,264.00000000000006,262.7952380952381,138.51937000000004,167.23333333333332,264.00000000000006,262.7952380952381,138.51937000000004,167.21666666666667,264.00000000000006,262.7690476190476,138.50556500000002,167.21666666666667,264.00000000000006,262.7690476190476,138.50556500000002,0.0,828.8000000000001,0.0,0.0,0.0,828.8000000000001,0.0,0.0,1051.1285714285716,554.04987
2026-05-17 00:00:00+00:00,2.0,3.1428571428571432,3.1428571428571432,1.6566000000000003,2.0,3.1428571428571432,3.1428571428571432,1.6566000000000003,2.0,3.1428571428571432,3.1428571428571432,1.6566000000000003,2.0,3.1428571428571432,3.1428571428571432,1.6566000000000003,0.0,9.866666666666667,0.0,0.0,0.0,9.866666666666667,0.0,0.0,12.571428571428571,6.626400000000001
