hour,JYB1_runtime_h,JYB1_power_kW,JYB1_energy_kWh,JYB1_carbon_kg,JYB2_runtime_h,JYB2_power_kW,JYB2_energy_kWh,JYB2_carbon_kg,JYB3_runtime_h,JYB3_power_kW,JYB3_energy_kWh,JYB3_carbon_kg,unit_total_energy_kWh,unit_total_carbon_kg
2026-05-05 00:00:00+00:00,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2026-05-06 00:00:00+00:00,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2026-05-07 00:00:00+00:00,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2026-05-08 00:00:00+00:00,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2026-05-09 00:00:00+00:00,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2026-05-10 00:00:00+00:00,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2026-05-11 00:00:00+00:00,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
