hour,O3_WATER_TJB3_4_water_m3_h,O3_WATER_TJB3_4_ozone_dose_g_m3,O3_WATER_TJB3_4_runtime_h,O3_WATER_TJB3_4_chemical_kg,O3_WATER_TJB3_4_carbon_kg,O3_WATER_TJB5_6_water_m3_h,O3_WATER_TJB5_6_ozone_dose_g_m3,O3_WATER_TJB5_6_runtime_h,O3_WATER_TJB5_6_chemical_kg,O3_WATER_TJB5_6_carbon_kg,O3_WATER_TJB7_8_water_m3_h,O3_WATER_TJB7_8_ozone_dose_g_m3,O3_WATER_TJB7_8_runtime_h,O3_WATER_TJB7_8_chemical_kg,O3_WATER_TJB7_8_carbon_kg,O3_WATER_TJB9_10_water_m3_h,O3_WATER_TJB9_10_ozone_dose_g_m3,O3_WATER_TJB9_10_runtime_h,O3_WATER_TJB9_10_chemical_kg,O3_WATER_TJB9_10_carbon_kg,unit_total_chemical_kg,unit_total_carbon_kg
2026-04-19 00:00:00+00:00,0.0,117.6,167.43333333333334,0.0,0.0,0.0,117.6,0.0,0.0,0.0,0.0,117.6,166.78333333333333,0.0,0.0,0.0,117.6,168.0,0.0,0.0,0.0,0.0
2026-04-26 00:00:00+00:00,0.0,117.6,145.83333333333334,0.0,0.0,0.0,117.6,0.0,0.0,0.0,0.0,117.6,168.0,0.0,0.0,0.0,117.6,168.0,0.0,0.0,0.0,0.0
2026-05-03 00:00:00+00:00,0.0,117.6,93.3,0.0,0.0,0.0,117.6,0.0,0.0,0.0,0.0,117.6,167.95,0.0,0.0,0.0,117.6,168.0,0.0,0.0,0.0,0.0
2026-05-10 00:00:00+00:00,0.0,117.6,48.75,0.0,0.0,0.0,117.6,0.0,0.0,0.0,0.0,117.6,142.13333333333333,0.0,0.0,0.0,117.6,168.0,0.0,0.0,0.0,0.0
2026-05-17 00:00:00+00:00,0.0,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.4,2.0,0.0,0.0,0.0,1.4,2.0,0.0,0.0,0.0,0.0
