hour,O3_WATER_TJB3_4_water_m3_h,O3_WATER_TJB3_4_ozone_dose_g_m3,O3_WATER_TJB3_4_runtime_h,O3_WATER_TJB3_4_chemical_kg,O3_WATER_TJB3_4_carbon_kg,O3_WATER_TJB5_6_water_m3_h,O3_WATER_TJB5_6_ozone_dose_g_m3,O3_WATER_TJB5_6_runtime_h,O3_WATER_TJB5_6_chemical_kg,O3_WATER_TJB5_6_carbon_kg,O3_WATER_TJB7_8_water_m3_h,O3_WATER_TJB7_8_ozone_dose_g_m3,O3_WATER_TJB7_8_runtime_h,O3_WATER_TJB7_8_chemical_kg,O3_WATER_TJB7_8_carbon_kg,O3_WATER_TJB9_10_water_m3_h,O3_WATER_TJB9_10_ozone_dose_g_m3,O3_WATER_TJB9_10_runtime_h,O3_WATER_TJB9_10_chemical_kg,O3_WATER_TJB9_10_carbon_kg,unit_total_chemical_kg,unit_total_carbon_kg
2026-05-05 00:00:00+00:00,0.0,16.799999999999997,10.133333333333333,0.0,0.0,0.0,16.799999999999997,0.0,0.0,0.0,0.0,16.799999999999997,18.35,0.0,0.0,0.0,16.799999999999997,24.0,0.0,0.0,0.0,0.0
2026-05-06 00:00:00+00:00,0.0,16.799999999999997,4.55,0.0,0.0,0.0,16.799999999999997,0.0,0.0,0.0,0.0,16.799999999999997,19.016666666666666,0.0,0.0,0.0,16.799999999999997,24.0,0.0,0.0,0.0,0.0
2026-05-07 00:00:00+00:00,0.0,16.799999999999997,15.266666666666666,0.0,0.0,0.0,16.799999999999997,0.0,0.0,0.0,0.0,16.799999999999997,24.0,0.0,0.0,0.0,16.799999999999997,24.0,0.0,0.0,0.0,0.0
2026-05-08 00:00:00+00:00,0.0,16.799999999999997,5.2,0.0,0.0,0.0,16.799999999999997,0.0,0.0,0.0,0.0,16.799999999999997,24.0,0.0,0.0,0.0,16.799999999999997,24.0,0.0,0.0,0.0,0.0
2026-05-09 00:00:00+00:00,0.0,16.799999999999997,0.0,0.0,0.0,0.0,16.799999999999997,0.0,0.0,0.0,0.0,16.799999999999997,20.35,0.0,0.0,0.0,16.799999999999997,24.0,0.0,0.0,0.0,0.0
2026-05-10 00:00:00+00:00,0.0,16.799999999999997,3.083333333333333,0.0,0.0,0.0,16.799999999999997,0.0,0.0,0.0,0.0,16.799999999999997,19.0,0.0,0.0,0.0,16.799999999999997,24.0,0.0,0.0,0.0,0.0
2026-05-11 00:00:00+00:00,0.0,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.4,2.0,0.0,0.0,0.0,1.4,2.0,0.0,0.0,0.0,0.0
