hour,BACKP11_runtime_h,BACKP11_power_kW,BACKP11_energy_kWh,BACKP11_carbon_kg,BACKP12_runtime_h,BACKP12_power_kW,BACKP12_energy_kWh,BACKP12_carbon_kg,BACKP21_runtime_h,BACKP21_power_kW,BACKP21_energy_kWh,BACKP21_carbon_kg,BACKP22_runtime_h,BACKP22_power_kW,BACKP22_energy_kWh,BACKP22_carbon_kg,BACK_CAR1_runtime_h,BACK_CAR1_power_kW,BACK_CAR1_energy_kWh,BACK_CAR1_carbon_kg,BACK_CAR2_runtime_h,BACK_CAR2_power_kW,BACK_CAR2_energy_kWh,BACK_CAR2_carbon_kg,unit_total_energy_kWh,unit_total_carbon_kg
2026-05-05 00:00:00+00:00,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,70.4,0.0,0.0,0.0,70.4,0.0,0.0,0.0,0.0
2026-05-06 00:00:00+00:00,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,70.4,0.0,0.0,0.0,70.4,0.0,0.0,0.0,0.0
2026-05-07 00:00:00+00:00,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,70.4,0.0,0.0,0.0,70.4,0.0,0.0,0.0,0.0
2026-05-08 00:00:00+00:00,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,70.4,0.0,0.0,0.0,70.4,0.0,0.0,0.0,0.0
2026-05-09 00:00:00+00:00,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,70.4,0.0,0.0,0.0,70.4,0.0,0.0,0.0,0.0
2026-05-10 00:00:00+00:00,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,676.9230769230769,0.0,0.0,0.0,70.4,0.0,0.0,0.0,70.4,0.0,0.0,0.0,0.0
2026-05-11 00:00:00+00:00,0.0,56.41025641025641,0.0,0.0,0.0,56.41025641025641,0.0,0.0,0.0,56.41025641025641,0.0,0.0,0.0,56.41025641025641,0.0,0.0,0.0,5.866666666666667,0.0,0.0,0.0,5.866666666666667,0.0,0.0,0.0,0.0
