hour,A_actual_ozone_t_h,A_actual_ozone_kg,A_leak_rate,A_ozone_leak_kg,A_carbon_kgCO2e,B_phase2_AI9_leak_ppm,B_phase2_AI9_leak_mg_m3,B_phase2_AI9_exhaust_flow_m3_h,B_phase2_AI9_ozone_leak_kg,B_phase2_AI9_carbon_kgCO2e,B_phase2_AI33_leak_ppm,B_phase2_AI33_leak_mg_m3,B_phase2_AI33_exhaust_flow_m3_h,B_phase2_AI33_ozone_leak_kg,B_phase2_AI33_carbon_kgCO2e,B_total_ozone_leak_kg,B_total_carbon_kgCO2e,unit_total_chemical_kg,unit_total_carbon_kg
2026-05-05 00:00:00+00:00,0.43776,437.76,1.2000000000000002,21.888,0.87552,7.500000000000001e-05,0.0001605,240000,1.605e-06,6.42e-08,0.0004935,0.00105609,240000,1.05609e-05,4.22436e-07,1.2165900000000002e-05,4.866360000000001e-07,21.8880121659,0.8755204866359999
2026-05-06 00:00:00+00:00,0.43776,437.76,1.2000000000000002,21.888,0.87552,9e-05,0.0001926,240000,1.9260000000000003e-06,7.704000000000002e-08,0.0005073333333333,0.0010856933333333,240000,1.0856933333333334e-05,4.342773333333334e-07,1.2782933333333334e-05,5.113173333333334e-07,21.88801278293333,0.8755205113173332
2026-05-07 00:00:00+00:00,0.43776,437.76,1.2000000000000002,21.888,0.87552,7.2e-05,0.00015408,240000,1.5408e-06,6.1632e-08,0.0005028333333333,0.0010760633333333,240000,1.0760633333333337e-05,4.304253333333334e-07,1.2301433333333334e-05,4.920573333333334e-07,21.88801230143333,0.8755204920573333
2026-05-08 00:00:00+00:00,0.43776,437.76,1.2000000000000002,21.888,0.87552,7.35e-05,0.00015729,240000,1.5729000000000002e-06,6.2916e-08,0.0057623333333333,0.0123313933333333,240000,0.0001233139333333,4.932557333333334e-06,0.0001248868333333,4.995473333333333e-06,21.88812488683333,0.8755249954733333
2026-05-09 00:00:00+00:00,0.43776,437.76,1.2000000000000002,21.888,0.87552,7.05e-05,0.00015087,240000,1.5087e-06,6.0348e-08,0.000543,0.00116202,240000,1.16202e-05,4.648080000000001e-07,1.3128900000000002e-05,5.251560000000001e-07,21.8880131289,0.875520525156
2026-05-10 00:00:00+00:00,0.43776,437.76,1.2000000000000002,21.888,0.87552,6.6e-05,0.00014124,240000,1.4124000000000002e-06,5.649600000000001e-08,0.0005501666666666,0.0011773566666666,240000,1.1773566666666669e-05,4.7094266666666685e-07,1.3185966666666669e-05,5.274386666666667e-07,21.888013185966663,0.8755205274386666
2026-05-11 00:00:00+00:00,0.03648,36.48,0.1,1.824,0.07296,1.5e-06,3.21e-06,20000,3.21e-08,1.284e-09,4.0333333333333336e-05,8.631333333333335e-05,20000,8.631333333333335e-07,3.452533333333334e-08,8.952333333333334e-07,3.580933333333334e-08,1.824000895233333,0.0729600358093333
