hour,PAC1_flow_L_h,PAC1_runtime_h,PAC1_chemical_kg,PAC1_carbon_kg,PAC2_flow_L_h,PAC2_runtime_h,PAC2_chemical_kg,PAC2_carbon_kg,PAC3_flow_L_h,PAC3_runtime_h,PAC3_chemical_kg,PAC3_carbon_kg,PAC4_flow_L_h,PAC4_runtime_h,PAC4_chemical_kg,PAC4_carbon_kg,unit_total_chemical_kg,unit_total_carbon_kg
2026-04-19 00:00:00+00:00,26.433333333333334,167.8,33.02638888888889,17.735170833333335,27.28333333333333,167.9,34.09375,18.30834375,25.266666666666666,167.9,31.575,16.955775,27.133333333333333,167.91666666666666,33.916666666666664,18.21325,132.61180555555555,71.21253958333334
2026-04-26 00:00:00+00:00,115.88333333333334,168.0,144.85416666666666,77.7866875,136.0,168.0,170.0,91.29,136.76666666666668,168.0,170.95833333333334,91.804625,135.8,168.0,169.75,91.15575,655.5625,352.0370625
2026-05-03 00:00:00+00:00,166.28333333333333,168.0,207.85416666666663,111.6176875,167.05,168.0,208.8125,112.1323125,166.13333333333333,168.0,207.66666666666663,111.517,165.41666666666666,168.0,206.77083333333331,111.0359375,831.1041666666666,446.3029375
2026-05-10 00:00:00+00:00,146.18333333333334,168.0,182.72916666666663,98.1255625,164.5,168.0,205.625,110.420625,164.61666666666667,168.0,205.77083333333331,110.4989375,164.6,168.0,205.75,110.48775,799.875,429.532875
2026-05-17 00:00:00+00:00,1.6833333333333331,2.0,2.104166666666667,1.1299375,1.6833333333333331,2.0,2.104166666666667,1.1299375,1.6833333333333331,2.0,2.104166666666667,1.1299375,1.6833333333333331,2.0,2.104166666666667,1.1299375,8.416666666666668,4.51975
