hour,SLC_WP1_runtime_h,SLC_WP1_power_kW,SLC_WP1_energy_kWh,SLC_WP1_carbon_kg,SLC_WP2_runtime_h,SLC_WP2_power_kW,SLC_WP2_energy_kWh,SLC_WP2_carbon_kg,SLC_WP3_runtime_h,SLC_WP3_power_kW,SLC_WP3_energy_kWh,SLC_WP3_carbon_kg,SLC_WP4_runtime_h,SLC_WP4_power_kW,SLC_WP4_energy_kWh,SLC_WP4_carbon_kg,SLC_FAN1_runtime_h,SLC_FAN1_power_kW,SLC_FAN1_energy_kWh,SLC_FAN1_carbon_kg,SLC_FAN2_runtime_h,SLC_FAN2_power_kW,SLC_FAN2_energy_kWh,SLC_FAN2_carbon_kg,SLC_FAN3_runtime_h,SLC_FAN3_power_kW,SLC_FAN3_energy_kWh,SLC_FAN3_carbon_kg,unit_total_energy_kWh,unit_total_carbon_kg
2026-05-10 12:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.1333333333333333,3.733333333333333,0.4977777777777777,0.2623786666666666,0.0666666666666666,3.733333333333333,0.2488888888888888,0.1311893333333333,0.05,3.733333333333333,0.1866666666666666,0.098392,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,0.0,5.555555555555555,0.0,0.0,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,2.0444444444444443,1.0776266666666665
2026-05-10 13:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.1166666666666666,3.733333333333333,0.4355555555555555,0.2295813333333333,0.0333333333333333,3.733333333333333,0.1244444444444444,0.0655946666666666,0.0333333333333333,3.733333333333333,0.1244444444444444,0.0655946666666666,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,0.0,5.555555555555555,0.0,0.0,1.7955555555555556,0.9464373333333334
2026-05-10 14:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
2026-05-10 15:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
2026-05-10 16:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.2833333333333333,3.733333333333333,1.0577777777777777,0.5575546666666666,0.1166666666666666,3.733333333333333,0.4355555555555555,0.2295813333333333,0.1,3.733333333333333,0.3733333333333333,0.196784,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,0.1166666666666666,5.555555555555555,0.6481481481481481,0.3416388888888889,0.2166666666666666,5.555555555555555,1.2037037037037035,0.6344722222222222,4.274074074074074,2.252864444444444
2026-05-10 17:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
2026-05-10 18:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.1166666666666666,3.733333333333333,0.4355555555555555,0.2295813333333333,0.0833333333333333,3.733333333333333,0.311111111111111,0.1639866666666666,0.05,3.733333333333333,0.1866666666666666,0.098392,0.1166666666666666,5.555555555555555,0.6481481481481481,0.3416388888888889,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,0.0,5.555555555555555,0.0,0.0,2.137037037037037,1.126432222222222
2026-05-10 19:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.2166666666666666,3.733333333333333,0.8088888888888889,0.4263653333333333,0.0666666666666666,3.733333333333333,0.2488888888888888,0.1311893333333333,0.05,3.733333333333333,0.1866666666666666,0.098392,0.0,5.555555555555555,0.0,0.0,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,2.355555555555556,1.2416133333333332
2026-05-10 20:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
2026-05-10 21:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
2026-05-10 22:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.15,3.733333333333333,0.5599999999999999,0.295176,0.0666666666666666,3.733333333333333,0.2488888888888888,0.1311893333333333,0.05,3.733333333333333,0.1866666666666666,0.098392,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,0.0,5.555555555555555,0.0,0.0,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,2.1066666666666665,1.110424
2026-05-10 23:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
2026-05-11 00:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.1333333333333333,3.733333333333333,0.4977777777777777,0.2623786666666666,0.05,3.733333333333333,0.1866666666666666,0.098392,0.05,3.733333333333333,0.1866666666666666,0.098392,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,0.1,5.555555555555555,0.5555555555555556,0.2928333333333333,0.0,5.555555555555555,0.0,0.0,1.9822222222222223,1.0448293333333332
2026-05-11 01:00:00+00:00,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,3.733333333333333,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
