summary_period,source_file,summary_level,row_count,start_time,end_time,SLC_WP1_runtime_h_sum,SLC_WP1_power_kW_sum,SLC_WP1_energy_kWh_sum,SLC_WP1_carbon_kg_sum,SLC_WP2_runtime_h_sum,SLC_WP2_power_kW_sum,SLC_WP2_energy_kWh_sum,SLC_WP2_carbon_kg_sum,SLC_WP3_runtime_h_sum,SLC_WP3_power_kW_sum,SLC_WP3_energy_kWh_sum,SLC_WP3_carbon_kg_sum,SLC_WP4_runtime_h_sum,SLC_WP4_power_kW_sum,SLC_WP4_energy_kWh_sum,SLC_WP4_carbon_kg_sum,SLC_FAN1_runtime_h_sum,SLC_FAN1_power_kW_sum,SLC_FAN1_energy_kWh_sum,SLC_FAN1_carbon_kg_sum,SLC_FAN2_runtime_h_sum,SLC_FAN2_power_kW_sum,SLC_FAN2_energy_kWh_sum,SLC_FAN2_carbon_kg_sum,SLC_FAN3_runtime_h_sum,SLC_FAN3_power_kW_sum,SLC_FAN3_energy_kWh_sum,SLC_FAN3_carbon_kg_sum,unit_total_energy_kWh_sum,unit_total_carbon_kg_sum
latest_24h_hourly,hourly.csv,total,24,2026-05-10 02:00:00+00:00,2026-05-11 01:00:00+00:00,0.0,89.6,0.0,0.0,1.9333333333333331,89.6,7.217777777777777,3.8044906666666662,0.816666666666666,89.6,3.0488888888888876,1.6070693333333328,0.5999999999999999,89.6,2.2399999999999993,1.1807039999999998,0.9166666666666666,133.33333333333331,5.092592592592593,2.684305555555555,0.8166666666666667,133.33333333333331,4.537037037037037,2.391472222222222,0.9166666666666666,133.33333333333331,5.092592592592593,2.684305555555555,27.22888888888889,14.35234733333333
latest_7d_daily,daily.csv,total,7,2026-05-05 00:00:00+00:00,2026-05-11 00:00:00+00:00,0.0,545.0666666666667,0.0,0.0,13.633333333333333,545.0666666666667,50.897777777777776,26.828218666666665,5.883333333333333,545.0666666666667,21.964444444444442,11.577458666666667,4.333333333333333,545.0666666666667,16.177777777777777,8.527306666666666,4.633333333333333,811.1111111111109,25.740740740740744,13.567944444444446,8.05,811.1111111111109,44.722222222222214,23.57308333333333,7.9,811.1111111111109,43.88888888888889,23.13383333333333,203.3918518518518,107.2078451111111
latest_5w_weekly,weekly.csv,total,5,2026-04-19 00:00:00+00:00,2026-05-17 00:00:00+00:00,0.0,2516.2666666666664,0.0,0.0,61.166666666666664,2516.2666666666664,228.35555555555553,120.36621333333332,26.28333333333333,2516.2666666666664,98.12444444444444,51.72139466666666,18.36666666666667,2516.2666666666664,68.56888888888888,36.14266133333333,20.933333333333337,3744.444444444444,116.2962962962963,61.29977777777778,34.28333333333333,3744.444444444444,190.46296296296293,100.39302777777777,33.56666666666667,3744.444444444444,186.48148148148147,98.29438888888888,888.2896296296295,468.2174637777777
latest_12m_monthly,monthly.csv,total,12,2025-06-30 00:00:00+00:00,2026-05-31 00:00:00+00:00,173.16571788962116,29952.53333333333,646.4853467879191,340.76242629191216,538.9565660759396,29952.53333333333,2012.1045133501739,1060.5802889868767,282.17002712527716,29952.53333333333,1053.434767934368,555.2654661782054,211.1470238070107,29952.53333333333,788.2822222128398,415.5035593283879,361.8513758601761,44572.222222222226,2010.2854214454221,1059.621445643882,329.01425847296724,44572.222222222226,1827.8569915164846,963.4634202283389,329.9700806528005,44572.222222222226,1833.1671147377804,966.2623861782841,10171.616377984989,5361.458992835886
