period_start,chemical_total_kg,chemical_carbon_kg,sludge_transport_t,sludge_solid_rate,sludge_transport_distance_km,sludge_transport_carbon_kg,scope3_total_carbon_kg,chemical_share_of_scope3,sludge_transport_share_of_scope3
2026-04-19 00:00:00+00:00,286.2297392555556,169.52801715133336,142.54333333333332,0.2,115.0,1967.098,2136.626017151333,0.0793437952128643,0.9206562047871356
2026-04-26 00:00:00+00:00,812.9368825316667,452.7566673202667,142.54333333333332,0.2,115.0,1967.098,2419.854667320267,0.1871007682546683,0.8128992317453316
2026-05-03 00:00:00+00:00,986.1900459483334,545.5579002402667,84.35075268817204,0.2,115.0,1164.0403870967743,1709.598287337041,0.3191146740618558,0.6808853259381442
2026-05-10 00:00:00+00:00,949.709143305,525.4267267152,6.760645161290323,0.2,115.0,93.29690322580645,618.7236299410064,0.8492106997195145,0.1507893002804855
2026-05-17 00:00:00+00:00,10.417872356666669,5.8005216416,0.9658064516129032,0.2,115.0,13.328129032258063,19.12865067385806,0.3032373657974324,0.6967626342025677
