period_start,chemical_total_kg,chemical_carbon_kg,sludge_transport_t,sludge_solid_rate,sludge_transport_distance_km,sludge_transport_carbon_kg,scope3_total_carbon_kg,chemical_share_of_scope3,sludge_transport_share_of_scope3
2026-05-05 00:00:00+00:00,140.564575895,77.74724523946668,0.9658064516129032,0.2,115.0,13.328129032258063,91.07537427172474,0.853658256813819,0.146341743186181
2026-05-06 00:00:00+00:00,140.94462846333334,77.90249971653334,0.9658064516129032,0.2,115.0,13.328129032258063,91.2306287487914,0.8539072982938898,0.1460927017061102
2026-05-07 00:00:00+00:00,140.12428466666665,77.45258385333334,0.9658064516129032,0.2,115.0,13.328129032258063,90.7807128855914,0.8531832521622169,0.1468167478377831
2026-05-08 00:00:00+00:00,132.27378932333335,73.16643350026666,0.9658064516129032,0.2,115.0,13.328129032258063,86.49456253252472,0.8459078970744981,0.1540921029255019
2026-05-09 00:00:00+00:00,138.85844551833333,76.70896763173333,0.9658064516129032,0.2,115.0,13.328129032258063,90.03709666399139,0.8519706929023135,0.1480293070976864
2026-05-10 00:00:00+00:00,133.4899716966667,73.8289152192,0.9658064516129032,0.2,115.0,13.328129032258063,87.15704425145806,0.8470791529620385,0.1529208470379615
2026-05-11 00:00:00+00:00,10.417872356666669,5.8005216416,0.9658064516129032,0.2,115.0,13.328129032258063,19.12865067385806,0.3032373657974324,0.6967626342025677
