hour,P1_runtime_h,P1_power_kW,P1_energy_kWh,P1_carbon_kg,P2_runtime_h,P2_power_kW,P2_energy_kWh,P2_carbon_kg,P3_runtime_h,P3_power_kW,P3_energy_kWh,P3_carbon_kg,P4_runtime_h,P4_power_kW,P4_energy_kWh,P4_carbon_kg,P5_runtime_h,P5_power_kW,P5_energy_kWh,P5_carbon_kg,P6_runtime_h,P6_power_kW,P6_energy_kWh,P6_carbon_kg,P1_XSJ1_runtime_h,P1_XSJ1_power_kW,P1_XSJ1_energy_kWh,P1_XSJ1_carbon_kg,P1_XSJ2_runtime_h,P1_XSJ2_power_kW,P1_XSJ2_energy_kWh,P1_XSJ2_carbon_kg,P2_XSJ1_runtime_h,P2_XSJ1_power_kW,P2_XSJ1_energy_kWh,P2_XSJ1_carbon_kg,P2_XSJ2_runtime_h,P2_XSJ2_power_kW,P2_XSJ2_energy_kWh,P2_XSJ2_carbon_kg,LQT_P1_runtime_h,LQT_P1_power_kW,LQT_P1_energy_kWh,LQT_P1_carbon_kg,LQT_P2_runtime_h,LQT_P2_power_kW,LQT_P2_energy_kWh,LQT_P2_carbon_kg,LQT_P3_runtime_h,LQT_P3_power_kW,LQT_P3_energy_kWh,LQT_P3_carbon_kg,unit_total_energy_kWh,unit_total_carbon_kg
2026-04-19 00:00:00+00:00,0.0,333.3466703333333,0.0,0.0,0.0,200.03333766666668,0.0,0.0,0.0,0.0,0.0,0.0,104.43333333333334,31656.610684166662,29868.526311547223,15743.70021881654,0.0,4.325271166666667,0.0,0.0,44.66666666666666,377.2257093333333,355.1724119861111,187.2113783578792,0.6666666666666666,434.8235294117648,1.7254901960784317,0.9095058823529412,0.0,434.8235294117648,0.0,0.0,0.6666666666666666,434.8235294117648,1.7254901960784317,0.9095058823529412,0.0,434.8235294117648,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,3360.0,0.0,0.0,30227.14970392549,15932.730608939126
2026-04-26 00:00:00+00:00,0.0,544.8466861666667,0.0,0.0,0.0,133.32666916666668,0.0,0.0,0.0,0.0,0.0,0.0,71.81666666666666,21732.62707033333,21046.501223933334,11093.61079513526,0.0,3.052262166666667,0.0,0.0,12.633333333333333,115.98204633333332,108.02724225277778,56.941159391439164,0.6166666666666667,434.8235294117648,1.5960784313725491,0.8412929411764707,0.0999999999999999,434.8235294117648,0.2588235294117647,0.1364258823529411,0.5166666666666667,434.8235294117648,1.3372549019607844,0.7048670588235295,0.0166666666666666,434.8235294117648,0.0431372549019607,0.0227376470588235,0.0,3360.0,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,3360.0,0.0,0.0,21157.76376030376,11152.257278056111
2026-05-03 00:00:00+00:00,0.0,283.30666716666667,0.0,0.0,0.0,266.51333666666665,0.0,0.0,0.0,0.0,0.0,0.0,10.583333333333334,5840.343399166667,5098.5593406416665,2687.450628452222,0.0,3.8136361666666665,0.0,0.0,0.0,4.575824166666667,0.0,0.0,0.0,434.8235294117648,0.0,0.0,0.0,434.8235294117648,0.0,0.0,0.0,434.8235294117648,0.0,0.0,0.0,434.8235294117648,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,3360.0,0.0,0.0,5098.5593406416665,2687.450628452222
2026-05-10 00:00:00+00:00,0.0,166.62000133333336,0.0,0.0,0.0,300.0166683333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0700013333333,0.0,0.0,10.9,116.328275,110.58735498333331,58.290594811715,0.0,5.3398441666666665,0.0,0.0,0.0,434.8235294117648,0.0,0.0,0.0,434.8235294117648,0.0,0.0,0.0,434.8235294117648,0.0,0.0,0.0,434.8235294117648,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,3360.0,0.0,0.0,110.58735498333331,58.290594811715
2026-05-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176470588235294,0.0,0.0,0.0,5.176470588235294,0.0,0.0,0.0,5.176470588235294,0.0,0.0,0.0,5.176470588235294,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
