summary_period,source_file,summary_level,process_stage,process_unit,row_count,start_time,end_time,electric_carbon_kg_sum,chemical_carbon_kg_sum,unit_total_carbon_kg_sum,stage_total_carbon_kg_latest,plant_total_carbon_kg_latest,unit_share_within_stage_avg,unit_share_of_plant_avg
latest_24h_hourly,hourly.csv,detail,04_混凝沉淀,混凝沉淀_折板反应平流沉淀池,24,2026-05-10 02:00:00+00:00,2026-05-11 01:00:00+00:00,79.51680000000002,0.0,79.51680000000002,3.3132000000000006,597.383411888,1.0,0.007099653034004033
latest_24h_hourly,hourly.csv,total,TOTAL,TOTAL,24,2026-05-10 02:00:00+00:00,2026-05-11 01:00:00+00:00,79.51680000000002,0.0,79.51680000000002,3.3132000000000006,597.383411888,1.0,0.007099653034004033
latest_7d_daily,daily.csv,detail,04_混凝沉淀,混凝沉淀_折板反应平流沉淀池,7,2026-05-05 00:00:00+00:00,2026-05-11 00:00:00+00:00,481.15947000000006,0.0,481.15947000000006,6.626400000000001,1210.7864289749334,1.0,0.005979627036741915
latest_7d_daily,daily.csv,total,TOTAL,TOTAL,7,2026-05-05 00:00:00+00:00,2026-05-11 00:00:00+00:00,481.15947000000006,0.0,481.15947000000006,6.626400000000001,1210.7864289749334,1.0,0.005979627036741915
latest_5w_weekly,weekly.csv,detail,04_混凝沉淀,混凝沉淀_折板反应平流沉淀池,5,2026-04-19 00:00:00+00:00,2026-05-17 00:00:00+00:00,2229.438475000001,0.0,2229.438475000001,6.626400000000001,1210.7864289749334,1.0,0.00579981148914338
latest_5w_weekly,weekly.csv,total,TOTAL,TOTAL,5,2026-04-19 00:00:00+00:00,2026-05-17 00:00:00+00:00,2229.438475000001,0.0,2229.438475000001,6.626400000000001,1210.7864289749334,1.0,0.00579981148914338
latest_12m_monthly,monthly.csv,detail,04_混凝沉淀,混凝沉淀_折板反应平流沉淀池,12,2025-06-30 00:00:00+00:00,2026-05-31 00:00:00+00:00,25880.6467140678,0.0,25880.6467140678,799.2266700000001,137916.04252843573,1.0,0.005337184364205434
latest_12m_monthly,monthly.csv,total,TOTAL,TOTAL,12,2025-06-30 00:00:00+00:00,2026-05-31 00:00:00+00:00,25880.6467140678,0.0,25880.6467140678,799.2266700000001,137916.04252843573,1.0,0.005337184364205434
