period_start,process_stage,process_unit,electric_carbon_kg,chemical_carbon_kg,unit_total_carbon_kg,stage_total_carbon_kg,plant_total_carbon_kg,unit_share_within_stage,unit_share_of_plant
2025-06-30 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,647.8344472411995,90376.50263668748,91024.33708392868,93100.17237886509,474296.7328938663,0.9777032067514446,0.1919143244537112
2025-06-30 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,2075.8352949364157,2075.8352949364157,93100.17237886509,474296.7328938663,0.0222967932485553,0.0043766594854469
2025-07-31 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,538.559378680307,32230.17034609875,32768.729724779056,33509.01644991601,343691.86097418,0.9779078348586144,0.09534333932697
2025-07-31 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,740.2867251369556,740.2867251369556,33509.01644991601,343691.86097418,0.0220921651413857,0.0021539256793531
2025-08-31 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,705.6498540000001,13139.475524603453,13845.12537860345,14146.922707059186,448305.6030836539,0.9786669274509332,0.0308832307322733
2025-08-31 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,301.79732845573545,301.79732845573545,14146.922707059186,448305.6030836539,0.0213330725490668,0.0006731955308607
2025-09-30 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,672.1772767796612,38176.23635437006,38848.41363114973,39725.27405991416,453432.3430816798,0.977926887868868,0.0856763180304315
2025-09-30 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,876.8604287644373,876.8604287644373,39725.27405991416,453432.3430816798,0.022073112131132,0.0019338285901817
2025-10-31 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,579.3322463315509,16741.943793443774,17321.276039775326,17705.817561280986,381164.70637247065,0.97828162861304,0.04544302174412
2025-10-31 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,384.5415215056617,384.5415215056617,17705.817561280986,381164.70637247065,0.0217183713869601,0.0010088592020109
2025-11-30 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,824.199008854788,824.199008854788,37185.03854592038,391272.5898117852,0.0221648017881431,0.0021064573147105
2025-11-30 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,477.3452740000001,35883.49426306559,36360.83953706559,37185.03854592038,391272.5898117852,0.9778351982118568,0.0929296875985009
2025-12-31 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,472.8051860000001,88872.83957581653,89345.64476181653,91386.94279582356,603179.6753655607,0.977663132483076,0.1481244286085536
2025-12-31 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,2041.298034007036,2041.298034007036,91386.94279582356,603179.6753655607,0.0223368675169241,0.0033842288083892
2026-01-31 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,432.07441200000005,17515.71838459259,17947.792796592592,18350.106953238705,484231.409960511,0.9780756505849626,0.0370644952545648
2026-01-31 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,402.3141566461111,402.3141566461111,18350.106953238705,484231.409960511,0.0219243494150373,0.0008308303599696
2026-02-28 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,354.41149800000005,0.0,354.41149800000005,354.41149800000005,287859.30099399603,1.0,0.001231196965935
2026-02-28 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,0.0,0.0,354.41149800000005,287859.30099399603,0.0,0.0
2026-03-31 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,625.3803858305085,0.0,625.3803858305085,625.3803858305085,566242.582195959,1.0,0.0011044389904503
2026-03-31 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,0.0,0.0,625.3803858305085,566242.582195959,0.0,0.0
2026-04-30 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,646.1297220000001,0.0,646.1297220000001,646.1297220000001,460289.082408887,1.0,0.0014037476592286
2026-04-30 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,0.0,0.0,646.1297220000001,460289.082408887,0.0,0.0
2026-05-31 00:00:00+00:00,06_深度处理,深度处理_次氯酸钠投加间,216.90165000000005,0.0,216.90165000000005,216.90165000000005,137916.04252843573,1.0,0.0015727079027465
2026-05-31 00:00:00+00:00,06_深度处理,深度处理_主臭氧接触池,0.0,0.0,0.0,216.90165000000005,137916.04252843573,0.0,0.0
