scope日期,匹配水处理日期,总碳排放_kgCO2e,水处理量_m3,光伏发电量_kWh,光伏减排量_tCO2,光伏减排量_kgCO2,单位水处理碳排强度_kgCO2e_per_m3,单位水处理光伏减排强度_kgCO2_per_m3,扣减光伏后单位水处理强度_kgCO2e_per_m3,单位水处理碳排强度_tCO2e_per_万m3,单位水处理光伏减排量_tCO2_per_万m3,扣减光伏后单位水处理强度_tCO2e_per_万m3
2026-05-05 00:00:00+00:00,2024-05-05,15515.98644306563,356364.7532164967,3531.9392384727075,0.144809508777381,144.80950877738098,0.04353962142164897,0.00040635193988841856,0.04313326948176055,0.4353962142164897,0.004063519398884186,0.4313326948176055
2026-05-06 00:00:00+00:00,2024-05-06,12918.53213538789,350089.7903326281,3326.346279743213,0.1363801974694717,136.38019746947168,0.03690062518850865,0.00038955776842247757,0.03651106742008617,0.3690062518850865,0.0038955776842247757,0.3651106742008617
2026-05-07 00:00:00+00:00,2024-05-07,15809.630561632825,353897.1126326026,3184.871243961647,0.1305797210024275,130.5797210024275,0.04467295718811233,0.0003689765085424376,0.04430398067956989,0.4467295718811233,0.003689765085424376,0.44303980679569893
2026-05-08 00:00:00+00:00,2024-05-08,12227.02613362284,359873.661832959,3604.8427288193343,0.1477985518815927,147.7985518815927,0.033975884957366524,0.0004106956622743781,0.03356518929509215,0.33975884957366526,0.004106956622743781,0.33565189295092146
2026-05-09 00:00:00+00:00,2024-05-09,11756.30026003249,354460.9083160978,3419.985595787729,0.1402194094272968,140.2194094272968,0.0331667046611204,0.0003955849746405695,0.032771119686479826,0.331667046611204,0.003955849746405695,0.32771119686479827
2026-05-10 00:00:00+00:00,2024-05-10,11414.498285115264,345062.9388303633,3114.7104566886887,0.1277031287242362,127.7031287242362,0.03307946754237422,0.0003700864809101288,0.03270938106146409,0.33079467542374225,0.0037008648091012885,0.32709381061464093
2026-05-11 00:00:00+00:00,2024-05-11,1224.1875180430006,338442.0325511068,3215.66542615412,0.1318422824723189,131.8422824723189,0.0036171261258990954,0.00038955646696280235,0.0032275696589362936,0.03617126125899096,0.0038955646696280234,0.03227569658936293
