hour,PG1_runtime_h,PG1_power_kW,PG1_energy_kWh,PG1_carbon_kg,PG2_runtime_h,PG2_power_kW,PG2_energy_kWh,PG2_carbon_kg,PG3_runtime_h,PG3_power_kW,PG3_energy_kWh,PG3_carbon_kg,PG4_runtime_h,PG4_power_kW,PG4_energy_kWh,PG4_carbon_kg,PG6_runtime_h,PG6_power_kW,PG6_energy_kWh,PG6_carbon_kg,unit_total_energy_kWh,unit_total_carbon_kg
2026-05-05 00:00:00+00:00,0.0,0.0,0.0,0.0,24.0,14561.100143,14561.100143,7675.1558853753,0.0,0.0,0.0,0.0,4.966666666666667,2129.1000485,2082.2600481,1097.55927135351,20.916666666666668,7832.866729833333,7030.187284605556,3705.611717715589,23673.54747570556,12478.3268744444
2026-05-06 00:00:00+00:00,0.0,0.0,0.0,0.0,8.316666666666666,3567.0333793333334,3504.326157111111,1847.1303174132663,14.383333333333333,7115.366731666667,7034.583397716667,3707.928908936455,15.05,5889.633371333333,5754.476704541667,3033.1846709639126,19.98333333333333,5558.866729666666,5471.10339515,2883.818599583565,21764.48965451944,11472.0624968972
2026-05-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,6237.833411333333,6163.508409958333,3248.7852828890373,23.08333333333333,11003.500206,10980.400206,5787.7689485826,21.25,5654.8667115,5561.480044205556,2931.4561313007484,22705.388660163888,11968.010362772386
2026-05-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.7166666666666667,283.8666666666667,203.4377777777778,107.23205266666668,0.0,0.0,0.0,0.0,24.0,14496.933511833333,14496.933511833333,7641.333654087351,19.73333333333333,5525.166698666667,5217.987807822222,2750.401373503093,19918.35909743333,10498.967080257107
2026-05-09 00:00:00+00:00,0.0,0.0,0.0,0.0,24.0,10142.1001495,10142.1001495,5345.90098880145,17.983333333333334,6625.8667595,6446.634535091666,3398.0210634468176,1.55,612.2333428333334,520.2083414833334,274.201816795865,20.33333333333333,4865.5000335,4738.608921813889,2497.720762688101,21847.55194788889,11515.844631732234
2026-05-10 00:00:00+00:00,0.0,0.0,0.0,0.0,24.0,11019.866751666666,11019.866751666666,5808.5717648035,0.0,0.0,0.0,0.0,13.316666666666666,5471.500060166667,5069.716722675,2672.2476845219926,20.6,5209.266706833333,5122.183928855556,2699.9031488997634,21211.76740319722,11180.722598225257
2026-05-11 00:00:00+00:00,0.0,0.0,0.0,0.0,2.0,860.6,860.6,453.62226,0.0,0.0,0.0,0.0,2.0,862.5333333333333,862.5333333333333,454.64132000000006,2.0,538.8666666666667,538.8666666666667,284.03662,2262.0,1192.3002
