hour,NaClO_P1_flow_L_h,NaClO_P1_runtime_h,NaClO_P1_chemical_kg,NaClO_P1_carbon_kg,NaClO_P2_flow_L_h,NaClO_P2_runtime_h,NaClO_P2_chemical_kg,NaClO_P2_carbon_kg,unit_total_chemical_kg,unit_total_carbon_kg
2026-05-05 00:00:00+00:00,4.505523,24.0,5.45168283,3.4890770112000005,13.660793166666666,24.0,16.529559731666666,10.578918228266666,21.981242561666665,14.067995239466669
2026-05-06 00:00:00+00:00,4.313374666666667,24.0,5.219183346666667,3.340277341866667,13.461111666666667,24.0,16.287945116666666,10.424284874666666,21.50712846333333,13.764562216533331
2026-05-07 00:00:00+00:00,4.106156166666667,24.0,4.968448961666667,3.1798073354666667,13.592977166666667,24.0,16.447502371666666,10.526401517866669,21.41595133333333,13.706208853333331
2026-05-08 00:00:00+00:00,3.5711508333333333,24.0,4.321092508333334,2.7654992053333336,13.562834833333334,24.0,16.41103014833333,10.503059294933331,20.732122656666668,13.268558500266666
2026-05-09 00:00:00+00:00,3.7746025,24.0,4.567269025,2.923052176,13.412129333333334,24.0,16.228676493333335,10.386352955733331,20.795945518333333,13.309405131733334
2026-05-10 00:00:00+00:00,3.823582333333333,24.0,4.626534623333334,2.9609821589333336,13.385760666666666,24.0,16.196770406666666,10.365933060266666,20.82330503,13.3269152192
2026-05-11 00:00:00+00:00,0.4633716666666667,2.0,0.5606797166666666,0.3588350186666666,1.1905173333333334,2.0,1.4405259733333335,0.9219366229333334,2.00120569,1.2807716416
