period_start,scope1_carbon_kg,scope2_carbon_kg,scope3_carbon_kg,total_carbon_kg,total_carbon_t,scope1_share,scope2_share,scope3_share
2026-05-10 02:00:00+00:00,0.0364800199733333,583.4790359146334,3.2247272437333336,586.74024317834,0.5867402431783401,6.217405469875905e-05,0.9944418210585984,0.0054960048867027
2026-05-10 03:00:00+00:00,0.036480026108,583.3325371626,3.2714089792000003,586.6404261679081,0.5866404261679081,6.21846440864931e-05,0.9943613006234228,0.0055765147324907
2026-05-10 04:00:00+00:00,0.0364800166919999,584.6655981626001,2.5160121496000003,587.2180903288921,0.5872180903288922,6.212345514009621e-05,0.9956532467096468,0.004284629835213
2026-05-10 05:00:00+00:00,0.0364800253946666,583.0760141083999,0.8670833282666668,583.9795774620612,0.5839795774620612,6.246798142018341e-05,0.9984527483690644,0.0014847836495155
2026-05-10 06:00:00+00:00,0.0364800223986666,368.24536433532,2.8939712864,371.1758156441187,0.3711758156441187,9.828232568267174e-05,0.992104950847314,0.0077967668270034
2026-05-10 07:00:00+00:00,0.0364800202586666,436.601202271,3.168789743733334,439.806472034992,0.439806472034992,8.294561944455461e-05,0.9927120905038956,0.0072049638766598
2026-05-10 08:00:00+00:00,0.0364800235399999,387.446617666325,3.2305629930666666,390.7136606829316,0.3907136606829316,9.336766847679748e-05,0.9916382677511296,0.0082683645803935
2026-05-10 09:00:00+00:00,0.036480026536,518.99798231508,3.2772443413333336,522.3117066829493,0.5223117066829494,6.984340207052625e-05,0.9936556574829352,0.0062744991149943
2026-05-10 10:00:00+00:00,0.0364800164066666,600.2551268678833,3.2188923978666666,603.5104992821566,0.6035104992821566,6.044636580483293e-05,0.994605939054672,0.0053336145795232
2026-05-10 11:00:00+00:00,0.0364800192599999,601.75769917005,3.3560210848,605.15020027411,0.60515020027411,6.028258644461464e-05,0.9943939519436276,0.0055457654699277
2026-05-10 12:00:00+00:00,0.0364800255373333,537.7828996741167,3.1926335264,541.012013226054,0.5410120132260541,6.742923381645992e-05,0.9940313459350336,0.0059012248311499
2026-05-10 13:00:00+00:00,0.0364800194026666,570.9164938211333,3.2276450538666666,574.1806188944026,0.5741806188944026,6.353404869866502e-05,0.9943151597844688,0.0056213061668322
2026-05-10 14:00:00+00:00,0.0364800215426666,622.949385813,3.2801622805333333,626.266028115076,0.626266028115076,5.825004056576963e-05,0.9947040999300916,0.0052376500293428
2026-05-10 15:00:00+00:00,0.0364800241106666,506.0433679079901,3.2130571648,509.2929050969008,0.5092929050969007,7.162876950686308e-05,0.9936195121581513,0.006308859072342
2026-05-10 16:00:00+00:00,0.0364800208293333,326.10461044444446,3.2363980970666666,329.3774885623405,0.3293774885623405,0.0001107544446603,0.9900634432177456,0.0098258023375939
2026-05-10 17:00:00+00:00,0.036480023968,401.1195441666667,3.186797777066667,404.34282196770135,0.4043428219677013,9.02205306637396e-05,0.9920283540948028,0.0078814253745333
2026-05-10 18:00:00+00:00,0.036480020544,319.70717822222224,3.2130571648,322.9567154075662,0.3229567154075662,0.0001129563771354,0.9899381649914196,0.009948878631445
2026-05-10 19:00:00+00:00,0.0364800272493333,319.77090433333336,3.236397709866667,323.04378207044937,0.3230437820704493,0.0001129259539234,0.9898686248775956,0.010018449168481
2026-05-10 20:00:00+00:00,0.0364800212573333,447.3196510542,3.0690677888,450.4251988642573,0.4504251988642573,8.09901873814283e-05,0.9931052973548372,0.0068137124577812
2026-05-10 21:00:00+00:00,0.0364800251093333,357.3379080542,2.982969339466667,360.357357418776,0.3603573574187759,0.0001012329132687,0.9916209581893812,0.0082778088973499
2026-05-10 22:00:00+00:00,0.0364800206866666,351.45773096635,3.2276450538666666,354.7218560409034,0.3547218560409034,0.000102841198154,0.990798071731512,0.009099087070334
2026-05-10 23:00:00+00:00,0.03648002996,529.028436487645,3.2451515274666667,532.3100680450716,0.5323100680450716,6.85315423282792e-05,0.993835112738937,0.0060963557187347
2026-05-11 00:00:00+00:00,0.0364800272493333,610.9818573333333,2.4211597536000005,613.4394971141827,0.6134394971141827,5.946801179406791e-05,0.9959936720859826,0.0039468599022233
2026-05-11 01:00:00+00:00,0.03648000856,594.00405,3.379361888,597.41989189656,0.59741989189656,6.106259442448615e-05,0.9942823432180738,0.0056565941875017
